sample_id,Monocyte,NK,B,DC,T_cell
cal_199,0.0011581483451011,0.03161497605473879,0.2425286222346932,0.0426156008030847,0.1671398646683091
cal_200,0.1727668318669584,0.023074036676507096,0.0984463618628844,0.0630850215292599,0.2312021641736065
cal_201,0.17102530192246312,0.006414272355283204,0.009563673238100007,0.12057624585370451,0.03447111316747972
cal_202,0.0637961166242752,0.0266025730585771,0.2069994660096049,0.1336059022540051,0.1105871333983296
cal_203,0.1321552259761235,0.04903285429171301,0.06400192081298262,0.0726071225687009,0.07451716992869223
cal_204,0.046877123635155095,0.06816483415836111,0.1733534283404908,0.0704367851954339,0.08162891585804444
cal_205,0.0807162270088764,0.028026606870104512,0.11661683453126881,0.0081665173918239,0.16113993727821652
cal_206,0.1484061445080229,0.08169284654154679,0.13332173765079341,0.1142660062912428,0.08576905260909085
cal_207,0.1414774282724585,0.029008106339315796,0.1039626585771514,0.0741520616059044,0.1422799756568588
cal_208,0.0703864961689469,0.0468169830526441,0.20840862855183548,0.1692355517743547,0.06274257871791242
cal_209,0.0919730410280657,0.23579829816198059,0.1585745017370599,0.08039262100743222,0.06564333542609391
cal_210,0.0652765169537673,0.003792445345137,0.10830049391373861,0.0731620948221529,0.10420730271716772
cal_211,0.02427752618284318,0.00048655610891110146,0.07282546431040615,0.0424576583299197,0.006576794928360802
cal_212,0.18820283126335272,0.006669575279664301,0.17797706498159,0.1957417635640759,0.1637685862722022
cal_213,0.09918632526614499,0.20854485153944113,0.16632034163695372,0.08988977730640252,0.0329279693933254
cal_214,0.023997640343340104,0.15039504850061017,0.20159910538554537,0.0805068725637216,0.005305229352155605
cal_215,0.0807796417013992,0.1660953988550367,0.2084645096080583,0.12249779384295717,0.0006509735126248306
cal_216,0.00022396474404809408,0.11197035221394258,0.1429374421029318,0.0540947734091155,0.023351732083206067
cal_217,0.1192858923390952,0.08667977901392479,0.1620026565279438,0.11912309589929049,0.0754856944429203
cal_218,0.07263088082355121,0.0361109920523535,0.1253742617406698,0.053401744686180905,0.10849237322939626
cal_219,0.1197988082039374,0.014295192136753898,0.1842393466247078,0.1076421540446781,0.18210080864721312
cal_220,0.14294610938549945,0.0800751041723911,0.1953965127372834,0.149308488558792,0.108958995863987
cal_221,0.16906920648685586,0.012010419814700898,0.05861340466372321,0.1629846179927112,0.052687643658021296
cal_222,0.0693424497755985,0.0140208404654611,0.14460406230540102,0.10998987816867,0.08993583046694076
cal_223,0.0053619838276667,0.1892847924799555,0.0952750530334534,0.0157098583448106,0.10435762886480748
cal_224,0.054034696338989885,0.0203293171972706,0.1632912368419397,0.076375882435119,0.12062072656362055
cal_225,0.049048933895494404,0.0047391428002235,0.1338503242376972,0.15850001319330997,0.0291384049695724
cal_226,0.07657713410580788,0.025472669159597394,0.0657001682860314,0.0348318382217652,0.08197280618634722
