sample_id,Monocyte,NK,B,DC,T_cell
cal_155,0.3167099952697754,0.05514316260814667,0.20761346817016602,0.18878957629203796,0.23174381256103516
cal_156,0.040023379027843475,0.04917921498417854,0.41020846366882324,0.002431137952953577,0.4981577694416046
cal_157,0.11707538366317749,0.06744737923145294,0.2595098614692688,0.03218383342027664,0.5237835645675659
cal_158,0.2529177963733673,0.02409692108631134,0.4127381145954132,0.0,0.3102472126483917
cal_159,0.20602641999721527,0.0046384260058403015,0.21920165419578552,0.09786681085824966,0.47226670384407043
cal_160,0.15092815458774567,0.09640397131443024,0.1855352520942688,0.0007767147617414594,0.5663558840751648
cal_161,0.05913611873984337,0.011798019520938396,0.29513055086135864,0.07811574637889862,0.555819571018219
cal_162,0.4745829403400421,0.13631801307201385,0.04384126514196396,0.0,0.34525778889656067
cal_163,0.06490376591682434,0.09287986904382706,0.2900616526603699,0.017268510535359383,0.5348861813545227
cal_164,0.04662735387682915,0.029415542259812355,0.3845113515853882,0.08921145647764206,0.4502342939376831
cal_165,0.21174554526805878,0.08537789434194565,0.37248584628105164,0.0,0.33039069175720215
cal_166,0.17519965767860413,0.11877196282148361,0.2188693881034851,0.16772018373012543,0.31943878531455994
cal_167,0.10322675108909607,0.09436414390802383,0.1979440450668335,0.004471939522773027,0.599993109703064
cal_168,0.019788522273302078,0.20018774271011353,0.1599184274673462,0.0,0.6201052665710449
cal_169,0.3053421974182129,0.11674860119819641,0.14281220734119415,0.005805594846606255,0.42929142713546753
cal_170,0.44201961159706116,0.04199625179171562,0.07977134734392166,0.0,0.43621280789375305
cal_171,0.12378549575805664,0.01631942205131054,0.3867681920528412,0.23244380950927734,0.24068306386470795
cal_172,0.1207648292183876,0.0003413294907659292,0.28127163648605347,0.044769879430532455,0.5528522729873657
cal_173,0.21904988586902618,0.05127246305346489,0.28519347310066223,0.06427940726280212,0.3802047371864319
cal_174,0.2898956537246704,0.06831268966197968,0.24029812216758728,0.029523856937885284,0.37196967005729675
cal_175,0.29794323444366455,0.025016266852617264,0.30084529519081116,0.0,0.37619519233703613
