B,CD4_T,CD8_T,DC,Monocyte,NK,other_T
1446.1531414189628,142.23538258500488,141.87820059715312,230.30994402215285,77.33138803241978,138.09497260801308,144.61883857803429
396.3782204785311,2.178746614977956,2.1235900192394737,17.33793972007281,4.33151388469637,2.099895766404779,3.6760877753536594
421.99857105176443,5.6575644042485305,4.849115474584338,330.67467281870313,87.59569149539124,4.611434439891918,6.287374507171901
1964.1648969875098,1980.6933190844675,1739.934436255194,1357.0916533477127,1081.1735351402626,1275.3318201155087,1462.086153680159
622.6153961069087,4.297541034815663,5.283355573798226,8.205949178902713,3.4539548094477617,4.047783488668253,5.102151806865504
2029.1071762886795,2066.3889916383405,1825.300332555727,1460.767852968098,1125.2987807936183,1375.463208295997,1529.7830618045123
1110.8058757594101,86.2921534594926,182.8219342558313,1186.5814751414407,741.0890745666969,211.03014332617113,261.23432819367014
580.451794618785,16.1105907904342,25.34646113978315,610.8387348335341,315.4876749058698,27.950752009158297,30.197081838174036
360.0785130429475,19.602382014252065,4.051024088304074,203.73559401835695,11.840881294093641,6.0544987707744955,11.014752381185502
1636.5062328403142,1612.6444049229883,1426.3306860152213,1139.9234211116348,941.5178378049499,1058.3327035330374,1221.922571874088
412.9159838853286,7.1927125044385996,8.109856034869628,348.644985721551,71.03492631841937,22.02665739729587,8.537398251013714
346.7923043592026,1.497792200829192,1.9636204611056756,165.13517164154266,22.590025740069493,17.186515421559953,2.551075242653915
1520.6090468893046,1512.0770083008688,1325.0913692527693,971.0705407706482,579.9747491509225,922.3240577186175,1081.051825920991
2049.9352194330727,2124.153352393351,1889.7597756661671,1412.4498293970194,1101.4988644572577,1454.366499801556,1617.1165548808278
550.080118469058,27.528841650060702,44.32745574594399,689.8619488616796,318.50721278810295,39.84136728237375,55.878235470620695
300.98011266364483,1.430829331526412,1.64368231475836,2.453446500622129,1.4168196938432798,1.5888442643237375,2.4306549074406094
951.9749974446829,632.2150672406473,606.7180664544782,293.13364153370736,194.78091916374945,290.1257154806178,556.3631218014791
1342.5827383870514,1205.790019607233,1119.98709169313,391.0985612286788,604.1282077215666,746.9749504556951,1100.023501727932
288.7333902672421,3.415294303975672,6.037086928589991,18.05929521849614,1.6187526589138395,2.2268732361690717,4.921520423007097
309.9034669362887,1.1057273118833684,1.4285227165192438,87.30254111604252,1.642234911691676,1.536298312845117,1.0154996737450317
299.47821659030666,16.72457499988374,15.61192898426014,13.180717957315384,5.983754860842059,5.904392623177963,21.24108107510379
