sample_id,Monocyte,NK,B,DC,T_cell
cal_250,0.0928491212139626,0.054632050911166,0.6778274110106556,0.0802280163110305,0.0944634005531852
cal_251,0.2364257650744163,0.0,0.2240165588690375,0.0504603077567834,0.4890973682997626
cal_252,0.213279376135569,0.1599174448453805,0.2500009144372505,0.0,0.3768022645818
cal_253,0.4921397722306764,0.1213985166458568,0.0797874658814283,0.0,0.3066742452420383
cal_254,0.2160053389353786,0.0600145345722756,0.396189008607785,0.1285004511511031,0.1992906667334574
cal_255,0.0410329988814964,0.0,0.5037447345969955,0.3061875367808775,0.1490347297406303
cal_256,0.2077995675650383,0.1070959007051182,0.2505696366570533,0.0,0.4345348950727901
cal_257,0.0,0.0,0.2526890107279436,0.0,0.7473109892720564
cal_258,0.4688188989176612,0.0,0.1473278843955938,0.0,0.3838532166867449
cal_259,0.1282108275593919,0.0521735572197944,0.235732715171975,0.3581904379245517,0.2256924621242868
cal_260,0.0877589162771002,0.0,0.276619528034677,0.4535623511946264,0.1820592044935962
cal_261,0.4187164237951905,0.0154021440478003,0.1053011381166336,0.0,0.4605802940403754
cal_262,0.1714126972633658,0.0390309692342789,0.3201920264682253,0.3139680860212114,0.1553962210129185
cal_263,0.2493754106576364,0.0,0.3703824171828345,0.0,0.3802421721595291
cal_264,0.0787935793054659,0.0,0.4317074919673708,0.0,0.4894989287271631
cal_265,0.1944974505881067,0.0,0.4597851633366739,0.0679969415865619,0.2777204444886575
cal_266,0.1746591315859566,0.0791845129017135,0.1355604454339253,0.0,0.6105959100784045
cal_267,0.0668096708130181,0.0,0.3744500048723898,0.0634957501474485,0.4952445741671435
cal_268,0.1488805284950666,0.3006700033720721,0.2099139629745784,0.0,0.3405355051582826
cal_269,0.4444950919601704,0.0735417107297908,0.1379583843743901,0.0,0.3440048129356485
cal_270,0.2390746141427001,0.0,0.2332097762712267,0.0,0.527715609586073
cal_271,0.2332593539313442,0.0,0.2165295830675848,0.1946806930793695,0.3555303699217013
cal_272,0.4495575416401708,0.0647991754148977,0.1767633989088879,0.0,0.3088798840360434
cal_273,0.3165957039819783,0.0,0.3290450484634016,0.0108091305720981,0.3435501169825219
cal_274,0.0660286100589353,0.0670654278314318,0.2755675330357752,0.22412381733879,0.3672146117350675
cal_275,0.256292647687271,0.0091454816287577,0.2561916858995305,0.0646787860569363,0.4136913987275044
cal_276,0.2732126873805878,0.1061462874215655,0.2765154203278258,0.0,0.3441256048700207
cal_277,0.1435262267725271,0.2283476630580268,0.4407519641759209,0.0,0.1873741459935251
cal_278,0.0,0.0060836239893514,0.2169468510340009,0.0,0.7769695249766477
cal_279,0.2001618000002272,0.0245909034207863,0.5707706281383893,0.0,0.2044766684405971
cal_280,0.1157597473481985,0.0346706115024732,0.3021570931122055,0.0462210654592049,0.5011914825779179
cal_281,0.0992053022289267,0.0071136928428127,0.5169762402834029,0.0,0.3767047646448574
cal_282,0.1013561955274801,0.1387545936304815,0.1671671352781292,0.0,0.5927220755639091
cal_283,0.1443337048523326,0.0563767124810547,0.2647465121131935,0.0479578012561803,0.4865852692972387
cal_284,0.0924734642585967,0.1102175390741818,0.2485170078604882,0.2956973581003759,0.2530946307063573
cal_285,0.1662125341708158,0.0,0.2499373805374632,0.0,0.5838500852917209
cal_286,0.1695428881458817,0.1136723427663951,0.3351947341361057,0.0890664866088994,0.292523548342718
cal_287,0.0,0.0791392189109551,0.4737520109450837,0.0,0.4471087701439611
cal_288,0.1901501897297483,0.1006143676453933,0.2825001674242019,0.2959456249934444,0.130789650207212
cal_289,0.0864149886249894,0.0191928383225132,0.2856102076273184,0.0298808492711947,0.5789011161539842
cal_290,0.3379203465590716,0.0,0.2957645150733802,0.0,0.3663151383675481
cal_291,0.1456071115909405,0.0169914343701115,0.4542315869949438,0.0,0.3831698670440041
cal_292,0.1883041013540905,0.1895306296695994,0.2463879658703922,0.0,0.3757773031059179
cal_293,0.0498135663814638,0.0,0.375602941929996,0.0,0.5745834916885402
cal_294,0.0483415822266054,0.0,0.4365243829970142,0.0,0.5151340347763803
cal_295,0.4024642722166343,0.1173345787290884,0.0761376177801679,0.0,0.4040635312741094
cal_296,0.5256361787743714,0.0308812764980835,0.1873621640881145,0.0,0.2561203806394305
cal_297,0.6037872511670399,0.0771744801724178,0.1435328474193553,0.0,0.1755054212411869
cal_298,0.1500261653194821,0.1338991299171737,0.3290782879771077,0.0,0.3869964167862363
cal_299,0.4072303215207045,0.0793848939052518,0.2417613705354025,0.0,0.271623414038641
cal_300,0.1407968227159284,0.0586617317202406,0.2379598943745975,0.1597794293600166,0.4028021218292167
