Monocyte,NK,B,DC,T_cell
0.39599225431095253,0.06127597738440211,0.10654720796009806,0.0,0.43618456034454733
0.09750284001236288,0.0,0.37542712332065875,0.0,0.5270700366669783
0.14992523119426543,0.140920546425297,0.5076489327208903,0.0,0.20150528965954737
0.47912608914956767,0.0019092849930627178,0.2160748933096685,0.0,0.3028897325477011
0.010136265330811179,0.13700104357402357,0.3121116282874789,0.0,0.5407510628076864
0.06422384342440064,0.19109789501052438,0.5028913254648084,0.0,0.24178693610026653
0.3333055965694713,0.10929133636621075,0.1026621309040825,0.0,0.4547409361602354
0.26530259319704974,0.007431791024299659,0.3256305922170042,0.0,0.4016350235616466
0.12975322765135636,0.14479687279667938,0.21654595310640598,0.17688841130607874,0.33201553513947946
0.0,0.3051664997575648,0.170368488573216,0.0,0.5244650116692193
0.05438522256584022,0.0,0.3173550448925034,0.0,0.6282597325416565
0.34378639208089173,0.0,0.1260248149113016,0.0,0.5301887930078067
0.0,0.0033581509987889373,0.3525646546526897,0.0,0.6440771943485213
0.42841263739457397,0.006303899284893626,0.10589596839291805,0.0,0.4593874949276144
0.563908324424923,0.027532872769502975,0.17512055227914533,0.0,0.23343825052642866
0.08278885348176641,0.0,0.31936204002910396,0.3337462967244352,0.26410280976469436
0.43973031075971764,0.03298494975199876,0.18823987284954322,0.0,0.33904486663874045
0.11693459241849692,0.0,0.23483395940295848,0.0,0.6482314481785446
0.22612423541700677,0.09560965191309552,0.15921379670202535,0.0,0.5190523159678725
0.33042672858864425,0.02375223315458144,0.1450720579894423,0.0,0.5007489802673322
0.27323553390774286,0.03931715881889783,0.22859272938964276,0.0,0.4588545778837166
0.20607231722229483,0.02060968147766028,0.2993004147771302,0.22496294146095572,0.24905464506195904
0.12433773714490877,0.22792068377042576,0.23659818850982095,0.037555090383123636,0.37358830019172085
0.2679107125366155,0.0,0.26592972165078105,0.0,0.4661595658126034
0.15604665200336962,0.021873511621310654,0.6535771813487946,0.0,0.16850265502652523
0.41095834185143487,0.0,0.191550858916619,0.006375560921957545,0.3911152383099886
0.12389802527884544,0.09465198329417858,0.38056210188475365,0.1851189350698973,0.21576895447232514
0.0557084632478175,0.11114796442527325,0.5028935134192272,0.0,0.33025005890768205
0.19004213033769182,0.057156955744535845,0.30228262777512066,0.18684547725316172,0.2636728088894899
0.08254383889653817,0.016034665405738526,0.2327288858440956,0.0,0.6686926098536278
0.24080522424899992,0.0,0.33465589514738425,0.0,0.4245388806036158
0.19043898266681655,0.03364011141223586,0.2615324787077841,0.0,0.5143884272131635
0.21070064903449098,0.0,0.24994275846052763,0.041450598643341954,0.4979059938616394
0.42460245637989064,0.04359509268345091,0.21467515010724533,0.034267445534524266,0.28285985529488883
0.7554893041658066,0.05570984111942604,0.06718292188739583,0.0,0.12161793282737147
